Reading,seconds_from_UTC_00:00:00],Lon[deg],Lat[deg],CV-0.5m,IV-0.5m
452,73224.588,-105.07614661,39.01808039,-16.172,-0.993
453,73224.794,-105.07614864,39.01807836,-15.312,-0.991
454,73224.984,-105.07615051,39.01807649,-15.117,-0.995
455,73225.156,-105.07615223,39.01807464,-14.336,-0.963
456,73225.359,-105.07615426,39.01807244,-13.477,-0.947
457,73225.547,-105.07615614,39.01807041,-11.211,-0.949
458,73225.734,-105.07615801,39.01806838,-8.711,-0.942
459,73225.922,-105.07615989,39.01806635,-9.180,-0.969
460,73226.121,-105.07616184,39.01806405,-9.648,-1.000
461,73226.303,-105.07616359,39.01806187,-11.367,-1.017
462,73226.469,-105.07616520,39.01805987,-12.266,-1.013
463,73226.652,-105.07616697,39.01805768,-11.719,-0.972
464,73226.849,-105.07616887,39.01805532,-13.477,-0.952
465,73227.032,-105.07617074,39.01805316,-13.945,-0.958
466,73227.226,-105.07617323,39.01805113,-15.273,-0.976
467,73227.419,-105.07617571,39.01804910,-15.000,-0.985
468,73227.628,-105.07617840,39.01804690,-13.711,-0.956
469,73227.806,-105.07618068,39.01804504,-14.258,-0.917
470,73228.000,-105.07618317,39.01804300,-14.766,-0.901
471,73228.194,-105.07618501,39.01804132,-14.805,-0.901
472,73228.372,-105.07618671,39.01803977,-13.594,-0.868
473,73228.552,-105.07618841,39.01803822,-13.125,-0.846
474,73228.731,-105.07619011,39.01803667,-14.141,-0.806
475,73228.926,-105.07619196,39.01803498,-14.062,-0.755
476,73229.113,-105.07619381,39.01803328,-14.492,-0.764
477,73229.290,-105.07619562,39.01803162,-12.812,-0.739
478,73229.483,-105.07619758,39.01802982,-13.203,-0.754
479,73229.694,-105.07619972,39.01802785,-14.336,-0.792
480,73229.887,-105.07620169,39.01802605,-14.766,-0.796
481,73230.095,-105.07620336,39.01802408,-14.609,-0.834
482,73230.286,-105.07620441,39.01802223,-13.945,-0.847
483,73230.476,-105.07620545,39.01802040,-13.125,-0.827
484,73230.651,-105.07620641,39.01801871,-12.383,-0.859
485,73230.857,-105.07620755,39.01801672,-13.750,-0.873
486,73231.048,-105.07620898,39.01801461,-14.531,-0.869
487,73231.238,-105.07621154,39.01801173,-15.078,-0.867
488,73231.444,-105.07621433,39.01800860,-13.711,-0.792
489,73231.635,-105.07621691,39.01800570,-12.773,-0.788
490,73231.825,-105.07621947,39.01800282,-13.984,-0.823
491,73232.016,-105.07622199,39.01800005,-14.492,-0.820
492,73232.197,-105.07622380,39.01799869,-14.922,-0.843
493,73232.379,-105.07622563,39.01799732,-15.547,-0.876
494,73232.561,-105.07622744,39.01799596,-13.984,-0.865
495,73232.743,-105.07622926,39.01799459,-12.773,-0.897
496,73232.940,-105.07623123,39.01799312,-13.203,-0.899
497,73233.127,-105.07623306,39.01799129,-14.297,-0.873
498,73233.318,-105.07623491,39.01798922,-14.883,-0.873
499,73233.508,-105.07623674,39.01798717,-15.234,-0.892
500,73233.698,-105.07623859,39.01798510,-15.156,-0.873
501,73233.888,-105.07624042,39.01798304,-14.180,-0.871
502,73234.093,-105.07624230,39.01798086,-14.609,-0.892
503,73234.277,-105.07624390,39.01797893,-15.742,-0.883
504,73234.477,-105.07624563,39.01797683,-15.156,-0.863
505,73234.662,-105.07624724,39.01797488,-15.078,-0.872
506,73234.832,-105.07624871,39.01797310,-13.203,-0.854
507,73235.016,-105.07625032,39.01797120,-12.734,-0.876
508,73235.222,-105.07625220,39.01796948,-12.852,-0.880
509,73235.413,-105.07625395,39.01796789,-14.375,-0.827
510,73235.603,-105.07625569,39.01796631,-14.766,-0.822
511,73235.794,-105.07625744,39.01796472,-15.000,-0.842
512,73236.000,-105.07625933,39.01796300,-14.336,-0.790
513,73236.181,-105.07626063,39.01796140,-13.008,-0.800
514,73236.348,-105.07626183,39.01795992,-12.148,-0.826
515,73236.531,-105.07626314,39.01795831,-14.102,-0.821
516,73236.727,-105.07626455,39.01795657,-14.922,-0.771
517,73236.909,-105.07626585,39.01795497,-14.688,-0.795
518,73237.097,-105.07626705,39.01795325,-14.805,-0.832
519,73237.307,-105.07626824,39.01795125,-14.688,-0.788
520,73237.499,-105.07626933,39.01794942,-14.023,-0.793
521,73237.677,-105.07627034,39.01794774,-13.945,-0.818
522,73237.871,-105.07627144,39.01794589,-15.312,-0.776
523,73238.078,-105.07627266,39.01794406,-14.883,-0.717
524,73238.265,-105.07627385,39.01794259,-14.648,-0.735
525,73238.453,-105.07627504,39.01794112,-13.750,-0.722
526,73238.640,-105.07627622,39.01793965,-12.812,-0.730
527,73238.844,-105.07627751,39.01793806,-12.773,-0.811
528,73239.015,-105.07627860,39.01793671,-14.375,-0.843
529,73239.197,-105.07627988,39.01793519,-14.727,-0.819
530,73239.394,-105.07628126,39.01793355,-14.688,-0.847
531,73239.576,-105.07628253,39.01793203,-14.453,-0.838
532,73239.758,-105.07628380,39.01793052,-13.086,-0.767
533,73239.954,-105.07628518,39.01792888,-12.539,-0.794
534,73240.146,-105.07628657,39.01792736,-12.773,-0.795
535,73240.355,-105.07628810,39.01792572,-14.102,-0.753
536,73240.533,-105.07628941,39.01792433,-13.711,-0.761
537,73240.725,-105.07629082,39.01792282,-14.180,-0.804
538,73240.920,-105.07629224,39.01792130,-13.711,-0.747
539,73241.109,-105.07629360,39.01791994,-13.984,-0.749
540,73241.312,-105.07629502,39.01791859,-13.633,-0.776
541,73241.500,-105.07629633,39.01791733,-14.219,-0.751
542,73241.687,-105.07629764,39.01791609,-12.188,-0.678
543,73241.875,-105.07629896,39.01791483,-12.266,-0.720
544,73242.062,-105.07630021,39.01791355,-11.172,-0.720
545,73242.250,-105.07630133,39.01791217,-9.453,-0.715
546,73242.437,-105.07630246,39.01791080,-10.781,-0.788
547,73242.640,-105.07630367,39.01790931,-12.930,-0.807
548,73242.828,-105.07630480,39.01790793,-13.555,-0.771
549,73243.015,-105.07630593,39.01790658,-13.320,-0.812
550,73243.200,-105.07630720,39.01790543,-13.438,-0.847
551,73243.384,-105.07630846,39.01790430,-12.734,-0.834
552,73243.569,-105.07630972,39.01790316,-10.391,-0.831
553,73243.754,-105.07631098,39.01790202,-9.297,-0.892
554,73243.955,-105.07631236,39.01790078,-9.648,-0.902
555,73311.032,-105.07631633,39.01791183,-13.203,-0.869
556,73311.219,-105.07631633,39.01791183,-13.750,-0.892
557,73311.421,-105.07631633,39.01791183,-13.594,-0.918
558,73311.610,-105.07631633,39.01791183,-12.734,-0.936
559,73311.796,-105.07631633,39.01791183,-12.188,-0.939
560,73311.969,-105.07631633,39.01791183,-11.602,-0.900
561,73312.163,-105.07631712,39.01791221,-10.000,-0.829
562,73312.344,-105.07631800,39.01791264,-9.570,-0.823
563,73312.522,-105.07631886,39.01791305,-9.297,-0.809
564,73312.703,-105.07631973,39.01791347,-10.234,-0.781
565,73312.896,-105.07632066,39.01791392,-11.133,-0.818
566,73313.081,-105.07632037,39.01791490,-12.969,-0.849
567,73313.258,-105.07631863,39.01791649,-14.062,-0.844
568,73313.453,-105.07631672,39.01791824,-13.516,-0.847
569,73313.661,-105.07631467,39.01792011,-13.594,-0.845
570,73313.855,-105.07631276,39.01792186,-13.164,-0.807
571,73314.055,-105.07631098,39.01792367,-12.617,-0.831
572,73314.222,-105.07630993,39.01792520,-11.992,-0.824
573,73314.388,-105.07630887,39.01792673,-13.398,-0.766
574,73314.556,-105.07630781,39.01792826,-13.242,-0.735
575,73314.722,-105.07630676,39.01792978,-13.281,-0.785
576,73314.889,-105.07630570,39.01793131,-10.820,-0.764
577,73315.091,-105.07630411,39.01793342,-12.344,-0.829
578,73315.310,-105.07630195,39.01793605,-12.656,-0.850
579,73315.527,-105.07629981,39.01793866,-13.711,-0.821
580,73315.746,-105.07629766,39.01794129,-13.359,-0.824
581,73315.983,-105.07629534,39.01794412,-12.773,-0.810
582,73316.159,-105.07629357,39.01794579,-12.656,-0.778
583,73316.349,-105.07629167,39.01794753,-12.344,-0.853
584,73316.540,-105.07628977,39.01794928,-13.828,-0.881
585,73316.730,-105.07628787,39.01795102,-14.609,-0.861
586,73316.935,-105.07628582,39.01795290,-13.984,-0.847
587,73317.127,-105.07628390,39.01795488,-13.359,-0.794
588,73317.316,-105.07628201,39.01795692,-14.531,-0.749
589,73317.508,-105.07628009,39.01795900,-13.047,-0.802
590,73317.697,-105.07627820,39.01796105,-14.180,-0.811
591,73317.889,-105.07627627,39.01796313,-14.609,-0.825
592,73318.092,-105.07627428,39.01796523,-14.531,-0.875
593,73318.277,-105.07627249,39.01796705,-13.516,-0.881
594,73318.461,-105.07627071,39.01796886,-14.219,-0.893
595,73318.646,-105.07626893,39.01797068,-14.141,-0.892
596,73318.830,-105.07626715,39.01797249,-14.922,-0.874
597,73319.013,-105.07626537,39.01797432,-14.219,-0.864
598,73319.177,-105.07626376,39.01797617,-13.242,-0.862
599,73319.356,-105.07626200,39.01797820,-12.969,-0.839
600,73319.520,-105.07626038,39.01798006,-12.109,-0.850
601,73319.685,-105.07625876,39.01798193,-13.945,-0.859
602,73319.849,-105.07625715,39.01798379,-13.281,-0.870
603,73320.037,-105.07625524,39.01798579,-13.359,-0.868
604,73320.236,-105.07625299,39.01798735,-13.281,-0.801
605,73320.455,-105.07625051,39.01798906,-13.438,-0.835
606,73320.672,-105.07624805,39.01799076,-13.945,-0.843
607,73320.909,-105.07624536,39.01799262,-14.453,-0.850
608,73321.111,-105.07624363,39.01799411,-14.688,-0.890
609,73321.316,-105.07624233,39.01799555,-13.789,-0.878
610,73321.508,-105.07624112,39.01799689,-13.320,-0.879
611,73321.683,-105.07624001,39.01799811,-12.344,-0.865
612,73321.873,-105.07623880,39.01799944,-13.945,-0.835
613,73322.077,-105.07623732,39.01800114,-13.789,-0.776
614,73322.266,-105.07623565,39.01800313,-13.867,-0.783
615,73322.452,-105.07623401,39.01800508,-12.969,-0.754
616,73322.656,-105.07623221,39.01800722,-13.984,-0.798
617,73322.843,-105.07623055,39.01800918,-13.047,-0.807
618,73323.031,-105.07622892,39.01801108,-13.477,-0.794
619,73323.215,-105.07622741,39.01801255,-12.266,-0.785
620,73323.400,-105.07622590,39.01801403,-11.914,-0.785
621,73323.584,-105.07622440,39.01801550,-12.539,-0.773
622,73323.769,-105.07622289,39.01801698,-13.867,-0.812
623,73323.953,-105.07622139,39.01801846,-14.141,-0.759
624,73324.133,-105.07621974,39.01802012,-13.789,-0.665
625,73324.293,-105.07621822,39.01802166,-12.812,-0.644
626,73324.453,-105.07621670,39.01802321,-12.070,-0.623
627,73324.613,-105.07621518,39.01802476,-13.984,-0.630
628,73324.773,-105.07621366,39.01802631,-14.844,-0.714
629,73324.933,-105.07621214,39.01802785,-14.883,-0.748
630,73325.151,-105.07621044,39.01802993,-14.570,-0.781
631,73325.377,-105.07620886,39.01803208,-13.984,-0.830
632,73325.604,-105.07620727,39.01803424,-12.422,-0.848
633,73325.830,-105.07620569,39.01803638,-13.945,-0.836
634,73326.045,-105.07620419,39.01803842,-13.320,-0.834
635,73326.223,-105.07620297,39.01804009,-13.789,-0.812
636,73326.403,-105.07620175,39.01804176,-13.750,-0.799
637,73326.582,-105.07620053,39.01804343,-13.242,-0.797
638,73326.775,-105.07619921,39.01804523,-11.914,-0.722
639,73326.955,-105.07619797,39.01804691,-13.945,-0.693
640,73327.146,-105.07619669,39.01804877,-13.320,-0.708
641,73327.344,-105.07619537,39.01805072,-13.477,-0.707
642,73327.539,-105.07619407,39.01805264,-12.969,-0.717
643,73327.738,-105.07619275,39.01805459,-12.383,-0.746
644,73327.933,-105.07619145,39.01805651,-11.875,-0.735
645,73328.140,-105.07618993,39.01805873,-11.133,-0.796
646,73328.327,-105.07618849,39.01806082,-11.328,-0.803
647,73328.515,-105.07618705,39.01806292,-11.719,-0.766
648,73328.702,-105.07618562,39.01806501,-12.109,-0.753
649,73328.890,-105.07618418,39.01806711,-11.953,-0.758
650,73329.068,-105.07618279,39.01806909,-12.305,-0.786
651,73329.236,-105.07618145,39.01807092,-11.133,-0.797
652,73329.416,-105.07618001,39.01807291,-12.500,-0.791
653,73329.583,-105.07617867,39.01807475,-12.617,-0.784
654,73329.749,-105.07617734,39.01807658,-12.305,-0.812
655,73329.916,-105.07617600,39.01807841,-11.875,-0.809
656,73330.101,-105.07617434,39.01808038,-13.594,-0.852
657,73330.305,-105.07617234,39.01808248,-14.219,-0.869
658,73330.508,-105.07617034,39.01808458,-14.805,-0.850
659,73330.729,-105.07616817,39.01808686,-15.078,-0.836
660,73330.932,-105.07616617,39.01808896,-15.430,-0.809
661,73331.139,-105.07616443,39.01809103,-15.703,-0.814
662,73331.328,-105.07616299,39.01809289,-14.375,-0.805
663,73331.500,-105.07616167,39.01809458,-14.883,-0.795
664,73331.687,-105.07616023,39.01809642,-14.453,-0.791
665,73331.889,-105.07615868,39.01809841,-14.727,-0.823
666,73332.082,-105.07615716,39.01810036,-14.727,-0.831
667,73332.277,-105.07615557,39.01810241,-11.797,-0.853
668,73332.475,-105.07615395,39.01810449,-12.812,-0.859
669,73332.687,-105.07615222,39.01810672,-13.164,-0.834
670,73332.869,-105.07615074,39.01810862,-13.125,-0.858
671,73333.062,-105.07614903,39.01811064,-13.242,-0.847
672,73333.269,-105.07614688,39.01811278,-14.180,-0.857
673,73333.459,-105.07614492,39.01811475,-13.164,-0.861
674,73333.667,-105.07614278,39.01811689,-14.570,-0.845
675,73333.857,-105.07614081,39.01811885,-14.492,-0.831
676,73334.042,-105.07613903,39.01812073,-14.258,-0.837
677,73334.208,-105.07613784,39.01812231,-14.141,-0.793
678,73334.375,-105.07613665,39.01812390,-15.039,-0.833
679,73334.541,-105.07613545,39.01812548,-14.453,-0.849
680,73334.708,-105.07613426,39.01812706,-15.234,-0.831
681,73334.875,-105.07613306,39.01812864,-14.648,-0.831
682,73335.072,-105.07613151,39.01813053,-14.414,-0.839
683,73335.286,-105.07612955,39.01813260,-13.867,-0.822
684,73335.501,-105.07612758,39.01813467,-12.773,-0.834
685,73335.714,-105.07612562,39.01813674,-14.492,-0.813
686,73335.929,-105.07612365,39.01813882,-13.516,-0.746
687,73336.121,-105.07612225,39.01814083,-13.242,-0.769
688,73336.304,-105.07612113,39.01814284,-12.344,-0.784
689,73336.500,-105.07611991,39.01814501,-12.266,-0.846
690,73336.681,-105.07611880,39.01814699,-13.711,-0.857
691,73336.864,-105.07611767,39.01814901,-14.102,-0.819
692,73337.047,-105.07611648,39.01815091,-13.477,-0.823
693,73337.243,-105.07611501,39.01815260,-11.797,-0.769
694,73337.434,-105.07611357,39.01815427,-13.008,-0.762
695,73337.630,-105.07611211,39.01815596,-11.211,-0.784
696,73337.838,-105.07611055,39.01815776,-12.852,-0.784
697,73338.031,-105.07610913,39.01815945,-13.242,-0.769
698,73338.218,-105.07610792,39.01816113,-13.672,-0.827
699,73338.422,-105.07610659,39.01816296,-13.203,-0.832
700,73338.593,-105.07610548,39.01816450,-12.891,-0.871
701,73338.781,-105.07610426,39.01816620,-12.773,-0.888
702,73338.968,-105.07610304,39.01816788,-12.852,-0.855
703,73339.160,-105.07610166,39.01816998,-12.344,-0.822
704,73339.333,-105.07610039,39.01817194,-12.656,-0.834
705,73339.523,-105.07609900,39.01817409,-13.164,-0.825
706,73339.696,-105.07609773,39.01817606,-14.375,-0.878
707,73339.856,-105.07609656,39.01817787,-14.453,-0.858
708,73340.032,-105.07609518,39.01817978,-13.711,-0.820
709,73340.239,-105.07609311,39.01818157,-13.281,-0.814
710,73340.429,-105.07609121,39.01818322,-12.578,-0.784
711,73340.620,-105.07608930,39.01818487,-13.125,-0.773
712,73340.809,-105.07608741,39.01818651,-12.461,-0.819
713,73341.015,-105.07608539,39.01818831,-13.945,-0.819
714,73341.200,-105.07608397,39.01819003,-14.414,-0.799
715,73341.400,-105.07608243,39.01819190,-14.102,-0.808
716,73341.617,-105.07608077,39.01819392,-13.828,-0.752
717,73341.815,-105.07607925,39.01819578,-13.203,-0.784
718,73342.016,-105.07607770,39.01819765,-10.938,-0.825
719,73342.202,-105.07607618,39.01819939,-20.195,-0.775
720,73342.391,-105.07607464,39.01820115,-40.977,-0.509
721,73342.593,-105.07607299,39.01820303,-36.562,-0.488
722,73342.766,-105.07607158,39.01820465,-23.398,-0.573
723,73342.952,-105.07607006,39.01820639,-19.453,-0.724
724,73343.139,-105.07606872,39.01820822,-17.070,-0.795
725,73343.338,-105.07606736,39.01821021,-16.484,-0.786
726,73343.523,-105.07606610,39.01821206,-14.531,-0.789
727,73343.722,-105.07606473,39.01821406,-13.945,-0.789
728,73343.907,-105.07606347,39.01821591,-14.023,-0.756
729,73344.065,-105.07606237,39.01821721,-14.492,-0.815
730,73344.223,-105.07606123,39.01821814,-14.688,-0.810
731,73344.395,-105.07606001,39.01821914,-15.234,-0.740
732,73344.553,-105.07605887,39.01822006,-14.062,-0.713
733,73344.711,-105.07605774,39.01822098,-14.102,-0.718
734,73344.883,-105.07605651,39.01822198,-14.023,-0.669
735,73381.015,-105.07600717,39.01822650,-13.164,-0.747
736,73381.219,-105.07600717,39.01822650,-13.203,-0.749
737,73381.406,-105.07600717,39.01822650,-11.797,-0.728
738,73381.594,-105.07600717,39.01822650,-11.484,-0.757
739,73381.797,-105.07600717,39.01822650,-12.266,-0.798
740,73381.969,-105.07600717,39.01822650,-13.711,-0.830
741,73382.154,-105.07600799,39.01822530,-13.555,-0.811
742,73382.339,-105.07600897,39.01822385,-14.062,-0.825
743,73382.539,-105.07601004,39.01822228,-14.375,-0.837
744,73382.723,-105.07601102,39.01822084,-13.242,-0.828
745,73382.908,-105.07601201,39.01821938,-12.461,-0.848
746,73383.112,-105.07601298,39.01821749,-13.594,-0.833
747,73383.286,-105.07601374,39.01821566,-14.453,-0.794
748,73383.476,-105.07601456,39.01821367,-15.039,-0.812
749,73383.682,-105.07601546,39.01821150,-15.195,-0.841
750,73383.873,-105.07601628,39.01820950,-13.672,-0.836
751,73384.054,-105.07601723,39.01820758,-11.641,-0.859
752,73384.219,-105.07601844,39.01820579,-12.695,-0.879
753,73384.383,-105.07601964,39.01820401,-12.383,-0.866
754,73384.548,-105.07602085,39.01820223,-11.406,-0.875
755,73384.712,-105.07602206,39.01820045,-10.781,-0.837
756,73384.890,-105.07602336,39.01819852,-11.250,-0.797
757,73385.069,-105.07602476,39.01819662,-11.211,-0.791
758,73385.276,-105.07602651,39.01819449,-13.164,-0.757
759,73385.483,-105.07602827,39.01819234,-13.828,-0.785
760,73385.689,-105.07603002,39.01819021,-14.258,-0.837
761,73385.914,-105.07603194,39.01818789,-11.953,-0.787
762,73386.096,-105.07603337,39.01818593,-11.133,-0.787
763,73386.290,-105.07603480,39.01818376,-12.109,-0.782
764,73386.500,-105.07603633,39.01818142,-13.477,-0.715
765,73386.694,-105.07603776,39.01817925,-13.867,-0.735
766,73386.887,-105.07603917,39.01817709,-13.555,-0.735
767,73387.094,-105.07604067,39.01817505,-11.641,-0.689
768,73387.282,-105.07604202,39.01817348,-11.562,-0.765
769,73387.454,-105.07604325,39.01817205,-13.086,-0.803
770,73387.641,-105.07604459,39.01817049,-13.867,-0.775
771,73387.844,-105.07604605,39.01816880,-13.867,-0.770
772,73388.032,-105.07604758,39.01816705,-13.594,-0.760
773,73388.219,-105.07604998,39.01816440,-13.281,-0.744
774,73388.422,-105.07605258,39.01816152,-12.461,-0.783
775,73388.610,-105.07605500,39.01815886,-13.867,-0.734
776,73388.797,-105.07605739,39.01815621,-14.727,-0.688
777,73388.985,-105.07605981,39.01815355,-14.766,-0.760
778,73389.167,-105.07606228,39.01815194,-13.203,-0.735
779,73389.349,-105.07606477,39.01815043,-13.164,-0.717
780,73389.546,-105.07606746,39.01814879,-12.578,-0.756
781,73389.727,-105.07606993,39.01814728,-13.672,-0.769
782,73389.909,-105.07607242,39.01814576,-13.984,-0.776
783,73390.095,-105.07607445,39.01814428,-14.375,-0.823
784,73390.286,-105.07607605,39.01814281,-12.188,-0.811
785,73390.476,-105.07607763,39.01814135,-12.070,-0.823
786,73390.667,-105.07607922,39.01813989,-13.477,-0.842
787,73390.873,-105.07608094,39.01813831,-14.453,-0.812
788,73391.063,-105.07608254,39.01813666,-15.195,-0.802
789,73391.250,-105.07608412,39.01813467,-15.352,-0.828
790,73391.438,-105.07608572,39.01813266,-14.258,-0.816
791,73391.625,-105.07608731,39.01813067,-10.859,-0.793
792,73391.813,-105.07608891,39.01812866,-9.883,-0.784
793,73392.000,-105.07609050,39.01812667,-11.953,-0.827
794,73392.194,-105.07609254,39.01812482,-14.219,-0.833
795,73392.404,-105.07609474,39.01812283,-15.391,-0.791
796,73392.596,-105.07609676,39.01812100,-15.664,-0.793
797,73392.806,-105.07609896,39.01811901,-13.711,-0.744
798,73393.000,-105.07610100,39.01811717,-13.789,-0.743
799,73393.172,-105.07610232,39.01811533,-14.297,-0.792
800,73393.359,-105.07610375,39.01811334,-14.922,-0.794
801,73393.562,-105.07610531,39.01811117,-15.547,-0.810
802,73393.750,-105.07610675,39.01810917,-15.430,-0.844
803,73393.937,-105.07610818,39.01810717,-13.242,-0.845
804,73394.118,-105.07610967,39.01810556,-12.305,-0.885
805,73394.276,-105.07611102,39.01810429,-13.242,-0.859
