time,lon,lat,CV-1.0m,IV-1.0m,CV-0.5m,IV-0.5m,LineNumber,Smoothed_CV-1.0m,Smoothed_IV-1.0m,Smoothed_CV-0.5m,Smoothed_IV-0.5m,Smoothed_CV-1.0m_corrected,Smoothed_IV-1.0m_corrected,Smoothed_CV-0.5m_corrected,Smoothed_IV-0.5m_corrected
74824.015,-105.07612846,39.01796788,3.711,-0.238,-16.797,-0.865,Line 21,3.426285714285714,-0.24457142857142858,-16.305857142857143,-0.8648571428571429,6.000618615079351,-0.24457142857142858,-12.38339759126985,-0.8648571428571429
74824.2,-105.07613,39.0179664,3.281,-0.239,-16.641,-0.837,Line 21,3.415142857142857,-0.24685714285714286,-16.149571428571427,-0.8647142857142857,5.989475757936495,-0.24685714285714286,-12.227111876984134,-0.8647142857142857
74824.4,-105.07613167,39.0179648,3.125,-0.272,-17.031,-0.865,Line 21,3.4765714285714284,-0.2492857142857143,-16.18857142857143,-0.8631428571428571,6.050904329365066,-0.2492857142857143,-12.266111876984136,-0.8631428571428571
74824.585,-105.07613321,39.01796332,3.906,-0.217,-16.289,-0.841,Line 21,3.5602857142857145,-0.24700000000000003,-16.40057142857143,-0.8587142857142858,6.134618615079352,-0.24700000000000003,-12.478111876984135,-0.8587142857142858
74824.754,-105.07613461,39.01796197,3.477,-0.238,-15.312,-0.856,Line 21,3.5044285714285714,-0.2485714285714286,-16.43957142857143,-0.8558571428571428,6.078761472222208,-0.2485714285714286,-12.517111876984137,-0.8558571428571428
74824.955,-105.07613629,39.01796036,3.828,-0.269,-15.625,-0.881,Line 21,3.4988571428571427,-0.25142857142857145,-16.456285714285716,-0.8574285714285714,6.073190043650779,-0.25142857142857145,-12.533826162698423,-0.8574285714285714
74825.143,-105.07613755,39.01795881,3.594,-0.256,-17.109,-0.866,Line 21,3.4541428571428567,-0.24285714285714288,-16.411714285714286,-0.8579999999999999,6.028475757936494,-0.24285714285714288,-12.489254734126993,-0.8579999999999999
74825.334,-105.07613873,39.01795722,3.32,-0.249,-17.07,-0.845,Line 21,3.2922857142857143,-0.2372857142857143,-16.311285714285713,-0.8624285714285713,5.866618615079352,-0.2372857142857143,-12.38882616269842,-0.8624285714285713
74825.524,-105.0761399,39.01795563,3.242,-0.259,-16.758,-0.848,Line 21,3.253142857142857,-0.233,-16.144000000000002,-0.8672857142857142,5.827475757936494,-0.233,-12.221540448412709,-0.8672857142857142
74825.73,-105.07614117,39.01795392,2.812,-0.212,-16.719,-0.869,Line 21,3.1582857142857144,-0.22314285714285714,-16.077,-0.8602857142857143,5.732618615079351,-0.22314285714285714,-12.154540448412709,-0.8602857142857143
74825.921,-105.07614235,39.01795233,2.773,-0.178,-15.586,-0.872,Line 21,3.0857142857142854,-0.20842857142857144,-15.842714285714285,-0.8408571428571427,5.6600471865079225,-0.20842857142857144,-11.920254734126992,-0.8408571428571427
74826.109,-105.07614332,39.01795056,3.203,-0.208,-14.141,-0.89,Line 21,3.0689999999999995,-0.19585714285714287,-15.641857142857143,-0.8234285714285715,5.643332900793636,-0.19585714285714287,-11.71939759126985,-0.8234285714285715
74826.281,-105.0761441,39.01794881,3.164,-0.2,-15.156,-0.832,Line 21,3.080142857142857,-0.1762857142857143,-15.513428571428573,-0.8075714285714286,5.654475757936494,-0.1762857142857143,-11.59096901984128,-0.8075714285714286
74826.484,-105.07614501,39.01794675,3.086,-0.153,-15.469,-0.73,Line 21,3.1974285714285715,-0.15871428571428575,-15.346,-0.7904285714285715,5.771761472222209,-0.15871428571428575,-11.423540448412707,-0.7904285714285715
74826.672,-105.07614586,39.01794483,3.203,-0.161,-15.664,-0.723,Line 21,3.3147142857142855,-0.15242857142857144,-15.457571428571429,-0.777142857142857,5.889047186507923,-0.15242857142857144,-11.535111876984136,-0.777142857142857
74826.859,-105.0761467,39.01794293,3.32,-0.122,-15.859,-0.737,Line 21,3.0022857142857147,-0.12200000000000001,-15.915142857142857,-0.7535714285714284,5.576618615079352,-0.12200000000000001,-11.992683305555564,-0.7535714285714284
74827.041,-105.07614752,39.01794115,3.633,-0.089,-15.547,-0.749,Line 21,2.505714285714286,-0.08842857142857145,-16.065857142857144,-0.7281428571428571,5.080047186507922,-0.08842857142857145,-12.143397591269851,-0.7281428571428571
74827.216,-105.07614831,39.01793963,3.594,-0.134,-16.367,-0.779,Line 21,2.0982857142857143,-0.06671428571428574,-16.74657142857143,-0.7134285714285714,4.672618615079351,-0.06671428571428574,-12.824111876984135,-0.7134285714285714
74827.378,-105.07614903,39.01793822,1.016,0.005,-17.344,-0.725,Line 21,1.8974285714285715,-0.04385714285714287,-17.539,-0.6924285714285714,4.471761472222209,-0.04385714285714287,-13.616540448412708,-0.6924285714285714
74827.527,-105.0761497,39.01793693,-0.312,0.035,-16.211,-0.654,Line 21,1.9254285714285715,-0.042571428571428586,-16.540142857142857,-0.6945714285714285,4.499761472222208,-0.042571428571428586,-12.617683305555564,-0.6945714285714285
74827.702,-105.07615049,39.01793541,0.234,-0.001,-20.234,-0.627,Line 21,2.0314285714285716,-0.05928571428571431,-15.491,-0.7072857142857142,4.605761472222209,-0.05928571428571431,-11.568540448412707,-0.7072857142857142
74827.865,-105.07615123,39.017934,1.797,-0.001,-21.211,-0.576,Line 21,2.092714285714286,-0.06557142857142859,-14.894,-0.7102857142857142,4.667047186507923,-0.06557142857142859,-10.971540448412707,-0.7102857142857142
74828.035,-105.07615211,39.01793253,3.516,-0.113,-8.867,-0.752,Line 21,2.5447142857142855,-0.0862857142857143,-14.44757142857143,-0.7201428571428572,5.119047186507922,-0.0862857142857143,-10.525111876984138,-0.7201428571428572
74828.263,-105.07615389,39.01793056,4.375,-0.206,-8.203,-0.838,Line 21,3.108285714285714,-0.11057142857142858,-14.291285714285715,-0.7482857142857143,5.682618615079351,-0.11057142857142858,-10.368826162698422,-0.7482857142857143
74828.474,-105.07615554,39.01792873,4.023,-0.178,-12.188,-0.8,Line 21,3.5547142857142857,-0.12814285714285717,-13.683142857142856,-0.785,6.129047186507923,-0.12814285714285717,-9.760683305555563,-0.785
74828.684,-105.07615719,39.01792691,4.18,-0.14,-14.219,-0.794,Line 21,3.805857142857143,-0.1495714285714286,-12.723285714285714,-0.8307142857142857,6.38019004365078,-0.1495714285714286,-8.80082616269842,-0.8307142857142857
74828.877,-105.0761587,39.01792524,3.633,-0.135,-15.117,-0.851,Line 21,3.7722857142857142,-0.16171428571428573,-13.510142857142856,-0.8517142857142858,6.346618615079351,-0.16171428571428573,-9.587683305555563,-0.8517142857142858
74829.096,-105.0761605,39.01792337,3.359,-0.124,-15.977,-0.884,Line 21,3.7164285714285716,-0.15200000000000005,-14.64857142857143,-0.8554285714285715,6.290761472222209,-0.15200000000000005,-10.726111876984136,-0.8554285714285715
74829.29,-105.07616218,39.01792175,3.555,-0.151,-14.492,-0.896,Line 21,3.6271428571428572,-0.14485714285714288,-15.329285714285716,-0.8624285714285715,6.201475757936494,-0.14485714285714288,-11.406826162698422,-0.8624285714285715
74829.5,-105.076164,39.01792,3.281,-0.198,-14.375,-0.899,Line 21,3.4875714285714285,-0.15085714285714286,-15.76457142857143,-0.8721428571428572,6.061904329365065,-0.15085714285714286,-11.842111876984136,-0.8721428571428572
74829.694,-105.07616568,39.01791838,3.984,-0.138,-16.172,-0.864,Line 21,3.426142857142857,-0.15885714285714286,-15.993428571428572,-0.8715714285714286,6.000475757936494,-0.15885714285714286,-12.070969019841279,-0.8715714285714286
74829.887,-105.07616736,39.01791677,3.398,-0.128,-16.953,-0.849,Line 21,3.443,-0.16471428571428576,-16.060285714285715,-0.8577142857142857,6.017332900793637,-0.16471428571428576,-12.137826162698422,-0.8577142857142857
74830.079,-105.07616898,39.01791507,3.203,-0.182,-17.266,-0.862,Line 21,3.443,-0.17428571428571432,-16.166285714285713,-0.8438571428571429,6.017332900793637,-0.17428571428571432,-12.24382616269842,-0.8438571428571429
74830.282,-105.07617064,39.01791311,3.203,-0.191,-16.719,-0.847,Line 21,3.5044285714285714,-0.1805714285714286,-16.41742857142857,-0.8328571428571429,6.078761472222208,-0.1805714285714286,-12.494969019841276,-0.8328571428571429
74830.454,-105.07617204,39.01791144,3.477,-0.165,-16.445,-0.787,Line 21,3.5044285714285714,-0.1898571428571429,-16.473142857142857,-0.8221428571428572,6.078761472222208,-0.1898571428571429,-12.550683305555564,-0.8221428571428572
74830.641,-105.07617357,39.01790964,3.555,-0.218,-15.234,-0.799,Line 21,3.5714285714285716,-0.2045714285714286,-16.266714285714283,-0.8141428571428572,6.145761472222208,-0.2045714285714286,-12.34425473412699,-0.8141428571428572
74830.829,-105.0761751,39.01790782,3.711,-0.242,-16.133,-0.822,Line 21,3.6718571428571427,-0.20814285714285718,-16.04342857142857,-0.8054285714285714,6.246190043650779,-0.20814285714285718,-12.120969019841278,-0.8054285714285714
74831.032,-105.07617678,39.01790586,3.984,-0.203,-16.562,-0.789,Line 21,3.850428571428572,-0.20314285714285715,-15.797857142857142,-0.7991428571428572,6.424761472222209,-0.20314285714285715,-11.875397591269849,-0.7991428571428572
74831.222,-105.07617839,39.01790409,3.867,-0.231,-15.508,-0.793,Line 21,3.939714285714286,-0.20614285714285716,-15.48542857142857,-0.8117142857142857,6.5140471865079235,-0.20614285714285716,-11.562969019841278,-0.8117142857142857
74831.413,-105.07618001,39.01790231,3.906,-0.207,-15.703,-0.801,Line 21,3.950857142857143,-0.20314285714285715,-15.602714285714285,-0.8238571428571427,6.52519004365078,-0.20314285714285715,-11.680254734126992,-0.8238571428571427
74831.603,-105.07618163,39.01790054,4.453,-0.156,-15.0,-0.803,Line 21,4.073571428571428,-0.1918571428571429,-15.636142857142858,-0.826,6.6479043293650655,-0.1918571428571429,-11.713683305555564,-0.826
74831.794,-105.07618325,39.01789876,4.102,-0.186,-14.258,-0.875,Line 21,4.073571428571428,-0.19,-15.619428571428571,-0.8327142857142856,6.6479043293650655,-0.19,-11.696969019841278,-0.8327142857142856
74831.984,-105.07618486,39.01789698,3.633,-0.197,-16.055,-0.884,Line 21,4.123857142857143,-0.1838571428571429,-15.736571428571429,-0.8415714285714285,6.69819004365078,-0.1838571428571429,-11.814111876984136,-0.8415714285714285
74832.153,-105.0761861,39.01789523,4.57,-0.163,-16.367,-0.837,Line 21,4.252285714285715,-0.17114285714285718,-15.742142857142857,-0.8418571428571429,6.826618615079352,-0.17114285714285718,-11.819683305555564,-0.8418571428571429
74832.333,-105.07618739,39.01789333,3.984,-0.19,-16.445,-0.836,Line 21,4.218857142857144,-0.1658571428571429,-15.781142857142857,-0.844,6.793190043650781,-0.1658571428571429,-11.858683305555564,-0.844
74832.5,-105.07618858,39.01789159,4.219,-0.188,-16.328,-0.855,Line 21,4.269,-0.16242857142857142,-15.970857142857144,-0.8378571428571429,6.843332900793637,-0.16242857142857142,-12.04839759126985,-0.8378571428571429
74832.667,-105.07618978,39.01788983,4.805,-0.118,-15.742,-0.803,Line 21,4.347142857142857,-0.148,-16.082428571428572,-0.8211428571428571,6.921475757936494,-0.148,-12.159969019841279,-0.8211428571428571
74832.833,-105.07619097,39.01788809,4.219,-0.119,-15.273,-0.818,Line 21,4.352714285714286,-0.13142857142857145,-16.12157142857143,-0.8085714285714286,6.927047186507923,-0.13142857142857145,-12.199111876984135,-0.8085714285714286
74833.0,-105.07619217,39.01788633,4.453,-0.162,-15.586,-0.832,Line 21,4.47,-0.11500000000000002,-16.166285714285713,-0.8038571428571429,7.044332900793637,-0.11500000000000002,-12.24382616269842,-0.8038571428571429
74833.214,-105.07619388,39.01788434,4.18,-0.096,-16.836,-0.767,Line 21,4.492285714285714,-0.09742857142857145,-16.149571428571427,-0.7961428571428572,7.066618615079351,-0.09742857142857145,-12.227111876984134,-0.7961428571428572
74833.429,-105.0761956,39.01788233,4.609,-0.047,-16.641,-0.749,Line 21,4.453142857142857,-0.09300000000000001,-16.015714285714285,-0.7914285714285715,7.027475757936494,-0.09300000000000001,-12.093254734126992,-0.7914285714285715
74833.661,-105.07619745,39.01788017,4.805,-0.075,-16.758,-0.803,Line 21,4.609285714285714,-0.09114285714285716,-15.937714285714284,-0.7828571428571429,7.183618615079351,-0.09114285714285716,-12.01525473412699,-0.7828571428571429
74833.874,-105.07619916,39.01787817,4.375,-0.065,-16.211,-0.801,Line 21,4.598142857142856,-0.0805714285714286,-16.043714285714284,-0.7702857142857142,7.1724757579364935,-0.0805714285714286,-12.12125473412699,-0.7702857142857142
74834.079,-105.07620097,39.01787634,4.531,-0.087,-14.805,-0.77,Line 21,4.603714285714285,-0.07871428571428574,-16.043714285714284,-0.7657142857142858,7.178047186507922,-0.07871428571428574,-12.12125473412699,-0.7657142857142858
74834.269,-105.0762029,39.01787476,5.312,-0.106,-14.727,-0.758,Line 21,4.4921428571428565,-0.09242857142857144,-16.004571428571428,-0.7677142857142858,7.066475757936494,-0.09242857142857144,-12.082111876984134,-0.7677142857142858
74834.477,-105.07620501,39.01787303,4.375,-0.088,-16.328,-0.744,Line 21,4.436285714285715,-0.09485714285714288,-15.85385714285714,-0.7624285714285713,7.010618615079352,-0.09485714285714288,-11.931397591269848,-0.7624285714285713
74834.65,-105.07620678,39.01787158,4.219,-0.083,-16.836,-0.735,Line 21,4.592571428571429,-0.09242857142857144,-15.519,-0.7571428571428571,7.1669043293650665,-0.09242857142857144,-11.596540448412707,-0.7571428571428571
74834.841,-105.07620872,39.01786999,3.828,-0.143,-16.367,-0.763,Line 21,4.743285714285714,-0.09571428571428574,-15.357142857142858,-0.763,7.317618615079351,-0.09571428571428574,-11.434683305555565,-0.763
74835.031,-105.07621054,39.01786842,4.414,-0.092,-15.703,-0.766,Line 21,4.687571428571429,-0.0975714285714286,-15.424000000000001,-0.7648571428571429,7.261904329365066,-0.0975714285714286,-11.501540448412708,-0.7648571428571429
74835.231,-105.07621191,39.01786678,5.469,-0.048,-13.867,-0.764,Line 21,4.776857142857144,-0.09371428571428574,-15.412857142857144,-0.7622857142857143,7.351190043650781,-0.09371428571428574,-11.49039759126985,-0.7622857142857143
74835.415,-105.07621317,39.01786527,5.586,-0.11,-13.672,-0.811,Line 21,4.787999999999999,-0.0935714285714286,-15.256571428571428,-0.7694285714285715,7.3623329007936364,-0.0935714285714286,-11.334111876984135,-0.7694285714285715
74835.615,-105.07621454,39.01786364,4.922,-0.119,-15.195,-0.771,Line 21,4.8102857142857145,-0.08600000000000003,-15.111571428571429,-0.7772857142857142,7.384618615079352,-0.08600000000000003,-11.189111876984136,-0.7772857142857142
74835.8,-105.0762158,39.01786213,5.0,-0.061,-16.25,-0.726,Line 21,4.944285714285714,-0.07914285714285715,-14.709857142857144,-0.7768571428571428,7.518618615079351,-0.07914285714285715,-10.787397591269851,-0.7768571428571428
74835.969,-105.07621696,39.01786075,4.297,-0.082,-15.742,-0.785,Line 21,5.134,-0.08628571428571431,-14.386285714285716,-0.7822857142857143,7.708332900793637,-0.08628571428571431,-10.463826162698423,-0.7822857142857143
74836.156,-105.07621802,39.01785928,3.984,-0.09,-15.352,-0.818,Line 21,5.279142857142857,-0.08714285714285716,-14.207714285714287,-0.7778571428571429,7.853475757936494,-0.08714285714285716,-10.285254734126994,-0.7778571428571429
74836.359,-105.07621914,39.01785769,5.352,-0.044,-12.891,-0.763,Line 21,5.519142857142858,-0.08271428571428574,-14.096142857142857,-0.7678571428571429,8.093475757936496,-0.08271428571428574,-10.173683305555564,-0.7678571428571429
74836.547,-105.07622018,39.01785622,6.797,-0.098,-11.602,-0.802,Line 21,5.605666666666667,-0.08633333333333337,-13.737166666666667,-0.7748333333333334,8.179999567460303,-0.08633333333333337,-9.814707115079374,-0.7748333333333334
74836.734,-105.0762212,39.01785475,6.602,-0.116,-12.422,-0.78,Line 21,5.867400000000001,-0.08720000000000003,-13.336200000000002,-0.7727999999999999,8.441732900793639,-0.08720000000000003,-9.413740448412709,-0.7727999999999999
74836.937,-105.07622232,39.01785316,6.602,-0.088,-14.414,-0.701,Line 21,6.338250000000001,-0.08650000000000005,-12.832250000000002,-0.7615000000000001,8.912582900793637,-0.08650000000000005,-8.909790448412709,-0.7615000000000001
74917.016,-105.07624259,39.01787527,2.812,-0.223,-13.359,-0.856,Line 22,3.23225,-0.2185,-12.65625,-0.8905000000000001,5.806582900793638,-0.2185,-8.733790448412707,-0.8905000000000001
74917.213,-105.07624164,39.01787662,3.281,-0.193,-13.633,-0.872,Line 22,3.3124000000000002,-0.2192,-13.1016,-0.8977999999999999,5.886732900793637,-0.2192,-9.179140448412706,-0.8977999999999999
74917.409,-105.07624069,39.01787796,3.32,-0.204,-12.383,-0.898,Line 22,3.4373333333333336,-0.21,-14.160166666666667,-0.8881666666666667,6.01166623412697,-0.21,-10.237707115079374,-0.8881666666666667
74917.622,-105.07623966,39.01787942,3.516,-0.254,-11.25,-0.936,Line 22,3.565714285714286,-0.20457142857142857,-14.60942857142857,-0.8832857142857142,6.140047186507923,-0.20457142857142857,-10.686969019841277,-0.8832857142857142
74917.82,-105.07623871,39.01788077,3.633,-0.222,-14.883,-0.927,Line 22,3.8168571428571427,-0.1917142857142857,-14.86057142857143,-0.8744285714285714,6.39119004365078,-0.1917142857142857,-10.938111876984136,-0.8744285714285714
74918.014,-105.07623771,39.01788212,4.062,-0.164,-19.453,-0.84,Line 22,4.101428571428571,-0.18857142857142858,-15.184142857142856,-0.8615714285714287,6.6757614722222085,-0.18857142857142858,-11.261683305555563,-0.8615714285714287
74918.194,-105.07623622,39.01788368,4.336,-0.172,-17.305,-0.854,Line 22,4.330285714285714,-0.19042857142857145,-15.513428571428571,-0.8458571428571428,6.904618615079351,-0.19042857142857145,-11.590969019841278,-0.8458571428571428
74918.372,-105.07623473,39.01788523,4.57,-0.133,-15.117,-0.794,Line 22,4.5200000000000005,-0.17957142857142858,-16.144,-0.816,7.0943329007936375,-0.17957142857142858,-12.221540448412705,-0.816
74918.552,-105.07623323,39.01788678,5.273,-0.171,-15.898,-0.782,Line 22,4.665,-0.17128571428571426,-16.22771428571429,-0.7811428571428571,7.239332900793637,-0.17128571428571426,-12.305254734126995,-0.7811428571428571
74918.731,-105.07623174,39.01788833,4.922,-0.217,-14.688,-0.788,Line 22,4.765571428571429,-0.17542857142857143,-15.597142857142858,-0.7667142857142858,7.339904329365066,-0.17542857142857143,-11.674683305555565,-0.7667142857142858
74918.91,-105.07623025,39.01788989,4.844,-0.178,-15.664,-0.727,Line 22,4.888285714285715,-0.1725714285714286,-15.195285714285713,-0.7504285714285714,7.462618615079352,-0.1725714285714286,-11.27282616269842,-0.7504285714285714
74919.113,-105.0762286,39.01789162,4.648,-0.164,-15.469,-0.683,Line 22,4.888285714285715,-0.18342857142857144,-15.094857142857142,-0.7552857142857142,7.462618615079352,-0.18342857142857144,-11.17239759126985,-0.7552857142857142
74919.307,-105.07622705,39.01789327,4.766,-0.193,-15.039,-0.739,Line 22,4.782285714285714,-0.1925714285714286,-14.927571428571428,-0.7679999999999999,7.356618615079351,-0.1925714285714286,-11.005111876984135,-0.7679999999999999
74919.517,-105.07622537,39.01789506,5.195,-0.152,-14.492,-0.74,Line 22,4.748857142857142,-0.1877142857142857,-15.094857142857142,-0.7738571428571428,7.323190043650779,-0.1877142857142857,-11.17239759126985,-0.7738571428571428
74919.71,-105.07622382,39.0178967,4.57,-0.209,-14.414,-0.828,Line 22,4.748857142857142,-0.19114285714285714,-15.022285714285715,-0.7871428571428571,7.323190043650779,-0.19114285714285714,-11.099826162698422,-0.7871428571428571
74919.887,-105.0762224,39.01789821,4.531,-0.235,-14.727,-0.871,Line 22,4.715428571428572,-0.19314285714285714,-14.955285714285713,-0.8047142857142857,7.289761472222209,-0.19314285714285714,-11.03282616269842,-0.8047142857142857
74920.095,-105.0762208,39.01789996,4.688,-0.183,-15.859,-0.829,Line 22,4.7711428571428565,-0.1945714285714286,-14.96642857142857,-0.8140000000000001,7.3454757579364935,-0.1945714285714286,-11.043969019841278,-0.8140000000000001
74920.286,-105.0762194,39.01790155,4.844,-0.202,-15.156,-0.82,Line 22,4.698714285714286,-0.2117142857142857,-14.877142857142857,-0.8331428571428571,7.273047186507923,-0.2117142857142857,-10.954683305555564,-0.8331428571428571
74920.476,-105.07621801,39.01790313,4.414,-0.178,-15.0,-0.806,Line 22,4.659714285714285,-0.22414285714285714,-14.826857142857145,-0.8397142857142857,7.234047186507922,-0.22414285714285714,-10.904397591269852,-0.8397142857142857
74920.667,-105.07621661,39.01790473,5.156,-0.203,-15.117,-0.804,Line 22,4.626285714285714,-0.223,-14.77657142857143,-0.8302857142857143,7.200618615079351,-0.223,-10.854111876984136,-0.8302857142857143
74920.857,-105.07621522,39.01790631,4.688,-0.272,-13.867,-0.874,Line 22,4.5089999999999995,-0.23542857142857146,-14.609285714285715,-0.8331428571428571,7.0833329007936365,-0.23542857142857146,-10.686826162698422,-0.8331428571428571
74921.059,-105.0762138,39.01790816,4.297,-0.296,-14.062,-0.874,Line 22,4.397285714285714,-0.24285714285714285,-14.508857142857142,-0.8332857142857143,6.971618615079351,-0.24285714285714285,-10.586397591269849,-0.8332857142857143
74921.239,-105.07621269,39.01791017,4.297,-0.227,-14.375,-0.805,Line 22,4.386142857142857,-0.25042857142857144,-14.492142857142856,-0.8314285714285715,6.960475757936494,-0.25042857142857144,-10.569683305555563,-0.8314285714285715
74921.403,-105.07621168,39.017912,3.867,-0.27,-14.688,-0.849,Line 22,4.263428571428571,-0.26185714285714284,-14.408428571428571,-0.8371428571428572,6.837761472222208,-0.26185714285714284,-10.485969019841278,-0.8371428571428572
74921.597,-105.07621049,39.01791417,4.062,-0.254,-14.453,-0.821,Line 22,4.190857142857142,-0.2617142857142857,-14.642857142857142,-0.8377142857142859,6.7651900436507795,-0.2617142857142857,-10.72039759126985,-0.8377142857142859
74921.776,-105.07620938,39.01791616,4.336,-0.231,-14.883,-0.793,Line 22,4.1127142857142855,-0.26071428571428573,-14.888428571428571,-0.8391428571428571,6.687047186507923,-0.26071428571428573,-10.965969019841278,-0.8391428571428571
74921.955,-105.07620828,39.01791817,4.297,-0.283,-14.531,-0.844,Line 22,4.0122857142857145,-0.27614285714285713,-15.06142857142857,-0.8561428571428572,6.5866186150793515,-0.27614285714285713,-11.138969019841277,-0.8561428571428572
74922.166,-105.07620661,39.01792033,4.18,-0.271,-15.508,-0.878,Line 22,4.017857142857143,-0.2772857142857143,-15.067000000000002,-0.8572857142857142,6.59219004365078,-0.2772857142857143,-11.144540448412709,-0.8572857142857142
74922.366,-105.07620495,39.01792233,3.75,-0.289,-15.781,-0.884,Line 22,4.017857142857143,-0.2834285714285714,-15.200999999999999,-0.8652857142857143,6.59219004365078,-0.2834285714285714,-11.278540448412706,-0.8652857142857143
74922.567,-105.07620328,39.01792433,3.594,-0.335,-15.586,-0.924,Line 22,3.984428571428571,-0.2957142857142857,-15.228857142857143,-0.8801428571428571,6.5587614722222085,-0.2957142857142857,-11.30639759126985,-0.8801428571428571
74922.75,-105.07620175,39.01792617,3.906,-0.278,-14.727,-0.857,Line 22,3.967714285714286,-0.2882857142857143,-15.379571428571428,-0.881142857142857,6.542047186507923,-0.2882857142857143,-11.457111876984134,-0.881142857142857
74922.967,-105.07619994,39.01792834,4.062,-0.297,-15.391,-0.877,Line 22,3.967714285714286,-0.28171428571428575,-15.340428571428573,-0.875,6.542047186507923,-0.28171428571428575,-11.41796901984128,-0.875
74923.154,-105.0761988,39.01793059,4.102,-0.317,-15.078,-0.897,Line 22,3.9342857142857146,-0.2662857142857143,-15.245571428571427,-0.8661428571428571,6.508618615079351,-0.2662857142857143,-11.323111876984134,-0.8661428571428571
74923.339,-105.07619775,39.0179329,4.18,-0.231,-15.586,-0.851,Line 22,4.018,-0.24985714285714286,-15.128428571428572,-0.8497142857142856,6.592332900793637,-0.24985714285714286,-11.205969019841278,-0.8497142857142856
74923.538,-105.07619662,39.0179354,4.18,-0.225,-15.234,-0.835,Line 22,4.051571428571428,-0.2512857142857143,-14.782428571428571,-0.8481428571428571,6.625904329365065,-0.2512857142857143,-10.859969019841278,-0.8481428571428571
74923.723,-105.07619557,39.01793771,3.516,-0.181,-15.117,-0.822,Line 22,4.057285714285714,-0.24714285714285714,-14.642857142857142,-0.8458571428571428,6.6316186150793515,-0.24714285714285714,-10.72039759126985,-0.8458571428571428
74923.907,-105.07619452,39.01794001,4.18,-0.22,-14.766,-0.809,Line 22,4.034857142857143,-0.23914285714285713,-14.620571428571429,-0.8365714285714285,6.60919004365078,-0.23914285714285713,-10.698111876984136,-0.8365714285714285
74924.093,-105.07619329,39.01794209,4.141,-0.288,-12.305,-0.846,Line 22,4.0404285714285715,-0.24957142857142858,-14.542428571428571,-0.836857142857143,6.614761472222209,-0.24957142857142858,-10.619969019841278,-0.836857142857143
74924.277,-105.07619188,39.01794394,4.102,-0.268,-14.414,-0.861,Line 22,4.018,-0.2561428571428571,-14.497857142857143,-0.836,6.592332900793637,-0.2561428571428571,-10.57539759126985,-0.836
74924.462,-105.07619046,39.01794579,3.945,-0.261,-14.922,-0.832,Line 22,4.079285714285715,-0.2722857142857143,-14.726714285714285,-0.8411428571428571,6.653618615079352,-0.2722857142857143,-10.804254734126992,-0.8411428571428571
74924.646,-105.07618904,39.01794763,4.219,-0.304,-15.039,-0.853,Line 22,3.9619999999999997,-0.29,-14.754571428571428,-0.8524285714285715,6.536332900793637,-0.29,-10.832111876984134,-0.8524285714285715
74924.846,-105.07618751,39.01794963,4.023,-0.271,-14.922,-0.829,Line 22,3.900571428571429,-0.2911428571428572,-15.251142857142858,-0.8557142857142858,6.474904329365065,-0.2911428571428572,-11.328683305555565,-0.8557142857142858
74925.032,-105.07618608,39.0179514,3.945,-0.294,-16.719,-0.858,Line 22,3.8391428571428574,-0.28985714285714287,-15.401857142857143,-0.848,6.413475757936494,-0.28985714285714287,-11.47939759126985,-0.848
74925.222,-105.07618463,39.0179528,3.359,-0.344,-14.961,-0.888,Line 22,3.777857142857143,-0.2888571428571428,-15.429714285714285,-0.8482857142857142,6.35219004365078,-0.2888571428571428,-11.507254734126992,-0.8482857142857142
74925.413,-105.07618317,39.0179542,3.711,-0.296,-15.781,-0.869,Line 22,3.744285714285714,-0.2715714285714285,-15.279,-0.8384285714285714,6.318618615079352,-0.2715714285714285,-11.356540448412707,-0.8384285714285714
74925.603,-105.07618171,39.01795559,3.672,-0.259,-15.469,-0.807,Line 22,3.744285714285714,-0.26785714285714285,-15.156142857142857,-0.8407142857142856,6.318618615079352,-0.26785714285714285,-11.233683305555564,-0.8407142857142856
74925.794,-105.07618025,39.01795699,3.516,-0.254,-15.117,-0.834,Line 22,3.6718571428571427,-0.2644285714285714,-14.843571428571428,-0.841857142857143,6.246190043650779,-0.2644285714285714,-10.921111876984135,-0.841857142857143
74925.984,-105.07617879,39.01795838,3.984,-0.183,-13.984,-0.784,Line 22,3.6440000000000006,-0.24485714285714288,-14.971857142857145,-0.8362857142857143,6.218332900793637,-0.24485714285714288,-11.049397591269852,-0.8362857142857143
74926.172,-105.07617718,39.0179599,4.023,-0.245,-14.062,-0.845,Line 22,3.4988571428571427,-0.2285714285714286,-14.927285714285714,-0.8337142857142856,6.073190043650779,-0.2285714285714286,-11.004826162698421,-0.8337142857142856
74926.375,-105.07617542,39.01796156,3.438,-0.27,-14.531,-0.866,Line 22,3.4541428571428567,-0.21714285714285714,-14.98857142857143,-0.8364285714285715,6.028475757936494,-0.21714285714285714,-11.066111876984136,-0.8364285714285715
74926.562,-105.0761738,39.01796309,3.164,-0.207,-15.859,-0.849,Line 22,3.3871428571428575,-0.20228571428571426,-15.18942857142857,-0.8221428571428572,5.961475757936494,-0.20228571428571426,-11.266969019841277,-0.8221428571428572
